"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","CPATscore","Type","BioType","ConfidenceLevel"
"Chr5",3731325,3732561,"AtRegRNA_34750.1","AtRegRNA_34750",0,".",3732561,3732561,0,1,"1236,","0,",1236,0.309511278724708,"monoexonic","lincRNA","HC"
"Chr5",3784978,3785757,"AT5G00375.2","AT5G00375",0,"-",3785757,3785757,0,1,"779,","0,",779,0.386385492086554,"monoexonic","lincRNA","HC"
"Chr5",3784988,3785655,"AT5G00375.1","AT5G00375",0,"-",3785655,3785655,0,2,"268,312,","0,355,",580,0.366223515746136,"multiexonic","lincRNA","HC"
"Chr5",3860002,3860539,"AtRegRNA_34808.1","AtRegRNA_34808",0,"+",3860539,3860539,0,2,"174,136,","0,401,",310,0.642488114900117,"multiexonic","NAT_lncRNA","HC"
"Chr5",388996,389549,"AtRegRNA_33291.1","AtRegRNA_33291",0,".",389549,389549,0,1,"553,","0,",553,0.297630629103131,"monoexonic","lincRNA","HC"
"Chr5",3922917,3923486,"AtRegRNA_34815.1","AtRegRNA_34815",0,"+",3923486,3923486,0,1,"569,","0,",569,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",3939813,3940157,"AT5G00380.1","AT5G00380",0,"-",3940157,3940157,0,2,"178,22,","0,322,",200,0.842991242399267,"multiexonic","lincRNA","HC"
"Chr5",3956688,3956923,"AtRegRNA_34826.1","AtRegRNA_34826",0,".",3956923,3956923,0,1,"235,","0,",235,0,"monoexonic","lincRNA","HC"
"Chr5",3991912,3992397,"AT5G00385.1","AT5G00385",0,"+",3992397,3992397,0,2,"56,349,","0,136,",405,0.214743236745838,"multiexonic","lincRNA","HC"
"Chr5",4011614,4011841,"AT5G01945.1","AT5G01945",0,"+",4011841,4011841,0,1,"227,","0,",227,0.337939553015005,"monoexonic","NAT_lncRNA","HC"
"Chr5",4012301,4012590,"AtRegRNA_34872.1","AtRegRNA_34872",0,".",4012590,4012590,0,1,"289,","0,",289,0.531492493136931,"monoexonic","lincRNA","HC"
"Chr5",4070946,4071156,"AtRegRNA_34838.1","AtRegRNA_34838",0,"+",4071156,4071156,0,1,"210,","0,",210,0.620160645348635,"monoexonic","NAT_lncRNA","HC"
"Chr5",411980,412919,"AT5G02090.1","AT5G02090",0,"-",412919,412919,0,1,"939,","0,",939,0.785174302050342,"monoexonic","lincRNA","HC"
"Chr5",4127136,4127377,"AtRegRNA_34891.1","AtRegRNA_34891",0,"-",4127377,4127377,0,1,"241,","0,",241,0.349439001165741,"monoexonic","NAT_lncRNA","HC"
"Chr5",4171914,4172122,"AT5G01955.1","AT5G01955",0,"+",4172122,4172122,0,1,"208,","0,",208,0.208433698432459,"monoexonic","NAT_lncRNA","LC"
"Chr5",4181049,4181629,"AtRegRNA_34911.1","AtRegRNA_34911",0,"+",4181629,4181629,0,1,"580,","0,",580,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",4190249,4190488,"AT5G01965.1","AT5G01965",0,"-",4190488,4190488,0,1,"239,","0,",239,0,"monoexonic","lincRNA","HC"
"Chr5",4195767,4196561,"AT5G00390.1","AT5G00390",0,"-",4196561,4196561,0,2,"262,24,","0,770,",286,0.40901747509032,"multiexonic","NAT_lncRNA","HC"
"Chr5",4198751,4199513,"AT5G13181.1","AT5G13181",0,"-",4199513,4199513,0,2,"254,93,","0,669,",347,0.465287346642437,"multiexonic","lincRNA","HC"
"Chr5",4198809,4199418,"AT5G13181.2","AT5G13181",0,"-",4199418,4199418,0,2,"196,32,","0,577,",228,0.412478299077244,"multiexonic","lincRNA","HC"
"Chr5",4200092,4200305,"AT5G01975.1","AT5G01975",0,"+",4200305,4200305,0,1,"213,","0,",213,0,"monoexonic","lincRNA","HC"
"Chr5",4201317,4201588,"AtRegRNA_34913.1","AtRegRNA_34913",0,"-",4201588,4201588,0,1,"271,","0,",271,0,"monoexonic","lincRNA","HC"
"Chr5",4201624,4201856,"AT5G01985.1","AT5G01985",0,"-",4201856,4201856,0,1,"232,","0,",232,0,"monoexonic","lincRNA","HC"
"Chr5",4202199,4202509,"AT5G01995.1","AT5G01995",0,"-",4202509,4202509,0,1,"310,","0,",310,0.229338501825285,"monoexonic","lincRNA","HC"
"Chr5",4202661,4202928,"AT5G02015.1","AT5G02015",0,"+",4202928,4202928,0,1,"267,","0,",267,0.0563263559669027,"monoexonic","lincRNA","HC"
"Chr5",4205348,4205788,"AtRegRNA_34923.1","AtRegRNA_34923",0,".",4205788,4205788,0,1,"440,","0,",440,0.644252605005295,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr5",4218550,4218856,"AT5G02045.1","AT5G02045",0,"-",4218856,4218856,0,1,"306,","0,",306,0.102791861161027,"monoexonic","NAT_lncRNA","LC"
"Chr5",4221395,4221864,"AtRegRNA_34931.1","AtRegRNA_34931",0,"-",4221864,4221864,0,1,"469,","0,",469,0,"monoexonic","lincRNA","HC"
"Chr5",4221881,4222321,"AT5G02055.1","AT5G02055",0,"-",4222321,4222321,0,1,"440,","0,",440,0.355072236323192,"monoexonic","lincRNA","HC"
"Chr5",4241002,4241471,"AT5G02075.1","AT5G02075",0,"-",4241471,4241471,0,1,"469,","0,",469,0.643302370930584,"monoexonic","NAT_lncRNA","HC"
"Chr5",424425,424704,"AT5G00820.1","AT5G00820",0,"+",424704,424704,0,1,"279,","0,",279,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",4265634,4265909,"AT5G02085.1","AT5G02085",0,"-",4265909,4265909,0,1,"275,","0,",275,0.331035211822187,"monoexonic","NAT_lncRNA","HC"
"Chr5",426882,427300,"AtRegRNA_33322.1","AtRegRNA_33322",0,"-",427300,427300,0,1,"418,","0,",418,0.30895508565663,"monoexonic","NAT_lncRNA","HC"
"Chr5",4275286,4275590,"AtRegRNA_34948.1","AtRegRNA_34948",0,".",4275590,4275590,0,1,"304,","0,",304,0,"monoexonic","lincRNA","HC"
"Chr5",4301847,4302144,"AtRegRNA_34960.1","AtRegRNA_34960",0,"+",4302144,4302144,0,1,"297,","0,",297,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",4307235,4307469,"AtRegRNA_34963.1","AtRegRNA_34963",0,"+",4307469,4307469,0,1,"234,","0,",234,0.582430973781653,"monoexonic","NAT_lncRNA","HC"
"Chr5",4310419,4310700,"AtRegRNA_34967.1","AtRegRNA_34967",0,"+",4310700,4310700,0,1,"281,","0,",281,0.714774930079345,"monoexonic","NAT_lncRNA","HC"
"Chr5",4311157,4311404,"AtRegRNA_34968.1","AtRegRNA_34968",0,"+",4311404,4311404,0,1,"247,","0,",247,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",4402226,4402622,"AtRegRNA_34999.1","AtRegRNA_34999",0,"-",4402622,4402622,0,1,"396,","0,",396,0.152773218642678,"monoexonic","NAT_lncRNA","HC"
"Chr5",4409345,4409766,"AtRegRNA_35003.1","AtRegRNA_35003",0,".",4409766,4409766,0,1,"421,","0,",421,0.238462673861566,"monoexonic","lincRNA","HC"
"Chr5",440986,441189,"AT5G00825.1","AT5G00825",0,"+",441189,441189,0,1,"203,","0,",203,0,"monoexonic","lincRNA","HC"
"Chr5",4423806,4424032,"AtRegRNA_35008.1","AtRegRNA_35008",0,"+",4424032,4424032,0,1,"226,","0,",226,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",4470452,4470828,"AT5G02105.1","AT5G02105",0,"+",4470828,4470828,0,1,"376,","0,",376,0.523408117106943,"monoexonic","NAT_lncRNA","HC"
"Chr5",4540485,4540695,"AT5G02145.1","AT5G02145",0,"-",4540695,4540695,0,1,"210,","0,",210,0.194330110419897,"monoexonic","lincRNA","HC"
"Chr5",4589861,4590299,"AT5G02175.1","AT5G02175",0,"+",4590299,4590299,0,1,"438,","0,",438,0.530580255398063,"monoexonic","lincRNA","HC"
"Chr5",4590780,4591189,"AT5G02185.1","AT5G02185",0,"+",4591189,4591189,0,2,"182,114,","0,295,",296,0,"multiexonic","lincRNA","HC"
"Chr5",4604788,4605007,"AT5G14275.1","AT5G14275",0,"-",4605007,4605007,0,1,"219,","0,",219,0.604586227693943,"monoexonic","NAT_lncRNA","HC"
"Chr5",4608432,4608759,"AtRegRNA_35119.1","AtRegRNA_35119",0,"-",4608759,4608759,0,1,"327,","0,",327,0.760653247728527,"monoexonic","NAT_lncRNA","HC"
"Chr5",4611749,4612095,"AT5G02205.1","AT5G02205",0,"-",4612095,4612095,0,1,"346,","0,",346,0.655026208212978,"monoexonic","lincRNA","HC"
"Chr5",4619939,4620238,"AtRegRNA_35128.1","AtRegRNA_35128",0,"+",4620238,4620238,0,1,"299,","0,",299,0.607247613196368,"monoexonic","NAT_lncRNA","HC"
"Chr5",4623057,4623308,"AT5G02215.1","AT5G02215",0,"+",4623308,4623308,0,1,"251,","0,",251,0,"monoexonic","sense_exonic_lncRNA","HC"
"Chr5",4656155,4656362,"AT5G02225.1","AT5G02225",0,"+",4656362,4656362,0,1,"207,","0,",207,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",4668183,4668449,"AtRegRNA_35045.1","AtRegRNA_35045",0,"+",4668449,4668449,0,1,"266,","0,",266,0,"monoexonic","intronic_lncRNA","HC"
"Chr5",4690728,4691739,"AtRegRNA_35069.1","AtRegRNA_35069",0,"+",4691739,4691739,0,2,"462,422,","0,589,",884,0.733866589573043,"multiexonic","NAT_lncRNA","HC"
"Chr5",4723016,4723253,"AT5G02265.1","AT5G02265",0,"+",4723253,4723253,0,1,"237,","0,",237,0.263473698830086,"monoexonic","lincRNA","HC"
"Chr5",4732565,4732810,"AtRegRNA_35149.1","AtRegRNA_35149",0,"+",4732810,4732810,0,1,"245,","0,",245,0,"monoexonic","intronic_lncRNA","HC"
"Chr5",4741691,4742040,"AtRegRNA_35153.1","AtRegRNA_35153",0,"+",4742040,4742040,0,1,"349,","0,",349,0,"monoexonic","intronic_lncRNA","HC"
"Chr5",4742129,4742446,"AtRegRNA_35154.1","AtRegRNA_35154",0,"-",4742446,4742446,0,1,"317,","0,",317,0.186504089912299,"monoexonic","intronic_lncRNA","HC"
"Chr5",4762216,4762591,"AtRegRNA_35161.1","AtRegRNA_35161",0,"-",4762591,4762591,0,1,"375,","0,",375,0.794976857656516,"monoexonic","NAT_lncRNA","HC"
"Chr5",4779074,4779480,"AtRegRNA_35167.1","AtRegRNA_35167",0,"-",4779480,4779480,0,1,"406,","0,",406,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",4788486,4788940,"AtRegRNA_35171.1","AtRegRNA_35171",0,"-",4788940,4788940,0,1,"454,","0,",454,0,"monoexonic","lincRNA","HC"
"Chr5",4791189,4791955,"AtRegRNA_35173.1","AtRegRNA_35173",0,"-",4791955,4791955,0,1,"766,","0,",766,0.668507481010034,"monoexonic","lincRNA","HC"
"Chr5",4799017,4800010,"AtRegRNA_35178.1","AtRegRNA_35178",0,"+",4800010,4800010,0,2,"136,100,","0,893,",236,0.451376418295613,"multiexonic","lincRNA","HC"
"Chr5",4800307,4800731,"AT5G00395.1","AT5G00395",0,"-",4800731,4800731,0,1,"424,","0,",424,0,"monoexonic","lincRNA","HC"
"Chr5",4837561,4837849,"AtRegRNA_35199.1","AtRegRNA_35199",0,"+",4837849,4837849,0,1,"288,","0,",288,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",4866236,4866939,"AT5G15022.1","AT5G15022",0,"+",4866939,4866939,0,1,"703,","0,",703,0,"monoexonic","lincRNA","HC"
"Chr5",489308,489604,"AtRegRNA_33350.1","AtRegRNA_33350",0,".",489604,489604,0,1,"296,","0,",296,0.479149956818236,"monoexonic","lincRNA","HC"
"Chr5",4917186,4917590,"AT5G02335.1","AT5G02335",0,"-",4917590,4917590,0,1,"404,","0,",404,0.133840015799247,"monoexonic","lincRNA","HC"
"Chr5",4971885,4972090,"AT5G02355.1","AT5G02355",0,"-",4972090,4972090,0,1,"205,","0,",205,0,"monoexonic","lincRNA","HC"
"Chr5",4971954,4972298,"AT5G02365.1","AT5G02365",0,"+",4972298,4972298,0,1,"344,","0,",344,0,"monoexonic","lincRNA","HC"
"Chr5",4972813,4973058,"AT5G02375.1","AT5G02375",0,"-",4973058,4973058,0,1,"245,","0,",245,0.124671764107574,"monoexonic","lincRNA","HC"
"Chr5",4973105,4973387,"AT5G02395.1","AT5G02395",0,"+",4973387,4973387,0,1,"282,","0,",282,0,"monoexonic","lincRNA","HC"
"Chr5",498655,498878,"AT5G00830.1","AT5G00830",0,"+",498878,498878,0,1,"223,","0,",223,0,"monoexonic","lincRNA","HC"
"Chr5",4990611,4991041,"AT5G02405.1","AT5G02405",0,"+",4991041,4991041,0,2,"148,181,","0,249,",329,0.439015707574549,"multiexonic","lincRNA","HC"
"Chr5",499781,500107,"AT5G00835.1","AT5G00835",0,"-",500107,500107,0,1,"326,","0,",326,0.218604058750413,"monoexonic","lincRNA","HC"
"Chr5",5012366,5013135,"AT5G02415.1","AT5G02415",0,"-",5013135,5013135,0,1,"769,","0,",769,0.178504368628853,"monoexonic","NAT_lncRNA","HC"
"Chr5",5018054,5018389,"AtRegRNA_35280.1","AtRegRNA_35280",0,"+",5018389,5018389,0,1,"335,","0,",335,0.0620728234944916,"monoexonic","NAT_lncRNA","HC"
"Chr5",5044846,5045201,"AtRegRNA_35290.1","AtRegRNA_35290",0,"+",5045201,5045201,0,1,"355,","0,",355,0.0769550654193245,"monoexonic","NAT_lncRNA","HC"
"Chr5",5045300,5045978,"AT5G02425.1","AT5G02425",0,"+",5045978,5045978,0,1,"678,","0,",678,0.122140113938704,"monoexonic","NAT_lncRNA","HC"
"Chr5",5045927,5046288,"AT5G00400.1","AT5G00400",0,"-",5046288,5046288,0,1,"361,","0,",361,0,"monoexonic","lincRNA","HC"
"Chr5",5046602,5047053,"AT5G00405.1","AT5G00405",0,"-",5047053,5047053,0,2,"108,196,","0,255,",304,0.295897803918469,"multiexonic","lincRNA","HC"
"Chr5",512219,512531,"AT5G00840.1","AT5G00840",0,"+",512531,512531,0,1,"312,","0,",312,0.165040354896355,"monoexonic","NAT_lncRNA","LC"
"Chr5",5153719,5154168,"AT5G02455.1","AT5G02455",0,"+",5154168,5154168,0,1,"449,","0,",449,0.458827813141868,"monoexonic","NAT_lncRNA","HC"
"Chr5",5169698,5169907,"AT5G02465.1","AT5G02465",0,"-",5169907,5169907,0,1,"209,","0,",209,0,"monoexonic","lincRNA","HC"
"Chr5",5178106,5178395,"AT5G15853.1","AT5G15853",0,"+",5178395,5178395,0,1,"289,","0,",289,0.734548039210279,"monoexonic","NAT_lncRNA","HC"
"Chr5",5216102,5216471,"AT5G02485.1","AT5G02485",0,"-",5216471,5216471,0,1,"369,","0,",369,0.336652817312627,"monoexonic","lincRNA","HC"
"Chr5",5236633,5236879,"AT5G02495.1","AT5G02495",0,"+",5236879,5236879,0,1,"246,","0,",246,0,"monoexonic","lincRNA","HC"
"Chr5",5338,5593,"AT5G01017.1","AT5G01017",0,"+",5593,5593,0,1,"255,","0,",255,0.726330346076001,"monoexonic","NAT_lncRNA","HC"
"Chr5",5343698,5344026,"AT5G02525.1","AT5G02525",0,"+",5344026,5344026,0,1,"328,","0,",328,0.135746347907673,"monoexonic","NAT_lncRNA","HC"
"Chr5",535043,535256,"AT5G00850.1","AT5G00850",0,"-",535256,535256,0,1,"213,","0,",213,0.0953399514394262,"monoexonic","lincRNA","HC"
"Chr5",5360477,5360680,"AtRegRNA_35401.1","AtRegRNA_35401",0,"+",5360680,5360680,0,1,"203,","0,",203,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",5362881,5363102,"AtRegRNA_35404.1","AtRegRNA_35404",0,"+",5363102,5363102,0,1,"221,","0,",221,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",5448917,5449170,"AT5G02565.1","AT5G02565",0,"+",5449170,5449170,0,1,"253,","0,",253,0,"monoexonic","lincRNA","HC"
"Chr5",5449239,5449529,"AT5G02575.1","AT5G02575",0,"+",5449529,5449529,0,1,"290,","0,",290,0,"monoexonic","lincRNA","HC"
"Chr5",545744,545953,"AT5G00855.1","AT5G00855",0,"-",545953,545953,0,1,"209,","0,",209,0,"monoexonic","lincRNA","HC"
"Chr5",5463155,5463459,"AtRegRNA_35446.1","AtRegRNA_35446",0,"+",5463459,5463459,0,1,"304,","0,",304,0.37199909243086,"monoexonic","NAT_lncRNA","HC"
"Chr5",546660,546874,"AtRegRNA_33368.1","AtRegRNA_33368",0,".",546874,546874,0,1,"214,","0,",214,0,"monoexonic","lincRNA","HC"
"Chr5",5517546,5517753,"AtRegRNA_35461.1","AtRegRNA_35461",0,"+",5517753,5517753,0,1,"207,","0,",207,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",5532109,5532359,"AtRegRNA_35464.1","AtRegRNA_35464",0,"-",5532359,5532359,0,1,"250,","0,",250,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",5534568,5534966,"AT5G02595.1","AT5G02595",0,"+",5534966,5534966,0,1,"398,","0,",398,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",5546597,5546799,"AtRegRNA_35472.1","AtRegRNA_35472",0,"+",5546799,5546799,0,1,"202,","0,",202,0.253875096939921,"monoexonic","lincRNA","HC"
"Chr5",5573595,5573907,"AT5G02635.1","AT5G02635",0,"+",5573907,5573907,0,1,"312,","0,",312,0.478388105482859,"monoexonic","NAT_lncRNA","HC"
"Chr5",5577773,5578031,"AtRegRNA_35499.1","AtRegRNA_35499",0,"+",5578031,5578031,0,1,"258,","0,",258,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",5581745,5582026,"AtRegRNA_35502.1","AtRegRNA_35502",0,"+",5582026,5582026,0,1,"281,","0,",281,0.279423192322588,"monoexonic","NAT_lncRNA","HC"
"Chr5",562929,563175,"AT5G00860.1","AT5G00860",0,"-",563175,563175,0,1,"246,","0,",246,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",564506,564810,"AT5G00865.1","AT5G00865",0,"+",564810,564810,0,1,"304,","0,",304,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",5649220,5649423,"AtRegRNA_35486.1","AtRegRNA_35486",0,"-",5649423,5649423,0,1,"203,","0,",203,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",56642,56868,"AtRegRNA_33171.1","AtRegRNA_33171",0,".",56868,56868,0,1,"226,","0,",226,0,"monoexonic","lincRNA","HC"
"Chr5",5665446,5665742,"AtRegRNA_35516.1","AtRegRNA_35516",0,".",5665742,5665742,0,1,"296,","0,",296,0.29426495698534,"monoexonic","lincRNA","HC"
"Chr5",566642,567240,"AtRegRNA_33386.1","AtRegRNA_33386",0,".",567240,567240,0,1,"598,","0,",598,0.305385205224392,"monoexonic","lincRNA","HC"
"Chr5",5678871,5679259,"AT5G02685.1","AT5G02685",0,"-",5679259,5679259,0,1,"388,","0,",388,0.722750094955652,"monoexonic","lincRNA","HC"
"Chr5",5692699,5692924,"AT5G17305.1","AT5G17305",0,"+",5692924,5692924,0,1,"225,","0,",225,0.846982689364694,"monoexonic","NAT_lncRNA","HC"
"Chr5",5714576,5714897,"AtRegRNA_35556.1","AtRegRNA_35556",0,"-",5714897,5714897,0,1,"321,","0,",321,0.53605027534678,"monoexonic","NAT_lncRNA","HC"
"Chr5",5741946,5742246,"AT5G02715.1","AT5G02715",0,"-",5742246,5742246,0,1,"300,","0,",300,0,"monoexonic","lincRNA","HC"
"Chr5",5755024,5755264,"AT5G02735.1","AT5G02735",0,"+",5755264,5755264,0,1,"240,","0,",240,0,"monoexonic","sense_exonic_lncRNA","HC"
"Chr5",578050,578729,"AtRegRNA_33371.1","AtRegRNA_33371",0,".",578729,578729,0,1,"679,","0,",679,0.839379736074871,"monoexonic","lincRNA","HC"
"Chr5",5794878,5795196,"AT5G02745.1","AT5G02745",0,"-",5795196,5795196,0,1,"318,","0,",318,0.35940564222883,"monoexonic","NAT_lncRNA","HC"
"Chr5",5810591,5810887,"AT5G02755.1","AT5G02755",0,"-",5810887,5810887,0,1,"296,","0,",296,0.560734322721582,"monoexonic","NAT_lncRNA","HC"
"Chr5",5834577,5835108,"AT5G02765.1","AT5G02765",0,"+",5835108,5835108,0,2,"224,209,","0,322,",433,0.447097297977511,"multiexonic","lincRNA","HC"
"Chr5",5880734,5881080,"AtRegRNA_35531.1","AtRegRNA_35531",0,".",5881080,5881080,0,1,"346,","0,",346,0.298218276647696,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr5",588531,588797,"AtRegRNA_33398.1","AtRegRNA_33398",0,"-",588797,588797,0,1,"266,","0,",266,0.143151462041529,"monoexonic","NAT_lncRNA","HC"
"Chr5",5923759,5924195,"AtRegRNA_35545.1","AtRegRNA_35545",0,"-",5924195,5924195,0,1,"436,","0,",436,0.399142509717492,"monoexonic","lincRNA","HC"
"Chr5",5959545,5959865,"AtRegRNA_35626.1","AtRegRNA_35626",0,"-",5959865,5959865,0,1,"320,","0,",320,0.101594666826865,"monoexonic","NAT_lncRNA","HC"
"Chr5",5963606,5964027,"AT5G02835.1","AT5G02835",0,"+",5964027,5964027,0,1,"421,","0,",421,0.19317708354711,"monoexonic","lincRNA","HC"
"Chr5",5964474,5964713,"AT5G02855.1","AT5G02855",0,"+",5964713,5964713,0,1,"239,","0,",239,0,"monoexonic","lincRNA","HC"
"Chr5",5973713,5973978,"AtRegRNA_35638.1","AtRegRNA_35638",0,"-",5973978,5973978,0,1,"265,","0,",265,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",5982550,5982799,"AtRegRNA_35644.1","AtRegRNA_35644",0,"-",5982799,5982799,0,1,"249,","0,",249,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",5987488,5987893,"AT5G02875.1","AT5G02875",0,"-",5987893,5987893,0,1,"405,","0,",405,0.174043553222363,"monoexonic","NAT_lncRNA","HC"
"Chr5",60207,61214,"AT5G01175.1","AT5G01175",0,"+",61214,61214,0,2,"230,298,","0,709,",528,0.250424668294237,"multiexonic","NAT_lncRNA","HC"
"Chr5",60207,61214,"AT5G01175.2","AT5G01175",0,"+",61214,61214,0,1,"1007,","0,",1007,0.250424668294237,"monoexonic","NAT_lncRNA","HC"
"Chr5",6057368,6057577,"AT5G02885.1","AT5G02885",0,"+",6057577,6057577,0,1,"209,","0,",209,0,"monoexonic","intronic_lncRNA","HC"
"Chr5",6061736,6062439,"AtRegRNA_35677.1","AtRegRNA_35677",0,"-",6062439,6062439,0,2,"344,272,","0,431,",616,0.719938012401186,"multiexonic","NAT_lncRNA","HC"
"Chr5",6118434,6118703,"AtRegRNA_35692.1","AtRegRNA_35692",0,".",6118703,6118703,0,1,"269,","0,",269,0,"monoexonic","lincRNA","HC"
"Chr5",6119724,6119966,"AtRegRNA_35693.1","AtRegRNA_35693",0,".",6119966,6119966,0,1,"242,","0,",242,0.172403018468285,"monoexonic","lincRNA","HC"
"Chr5",6177703,6177988,"AT5G02905.1","AT5G02905",0,"-",6177988,6177988,0,1,"285,","0,",285,0.375686164365441,"monoexonic","NAT_lncRNA","HC"
"Chr5",621030,621649,"AtRegRNA_33414.1","AtRegRNA_33414",0,"-",621649,621649,0,1,"619,","0,",619,0.237353942074935,"monoexonic","NAT_lncRNA","HC"
"Chr5",624121,625391,"AT5G00875.2","AT5G00875",0,"-",625391,625391,0,3,"383,187,24,","0,477,1246,",594,0.800437779101669,"multiexonic","NAT_lncRNA","HC"
"Chr5",624121,625391,"AT5G00875.1","AT5G00875",0,"-",625391,625391,0,2,"664,24,","0,1246,",688,0.800437779101669,"multiexonic","NAT_lncRNA","HC"
"Chr5",6254559,6254769,"AT5G18748.1","AT5G18748",0,"-",6254769,6254769,0,1,"210,","0,",210,0.604335965633322,"monoexonic","NAT_lncRNA","HC"
"Chr5",627113,628296,"AtRegRNA_33417.2","AtRegRNA_33417",0,"-",628296,628296,0,3,"855,66,65,","0,951,1118,",986,0.692781939397974,"multiexonic","sense_exonic_lncRNA","HC"
"Chr5",6304192,6304541,"AtRegRNA_35770.1","AtRegRNA_35770",0,"+",6304541,6304541,0,1,"349,","0,",349,0.104936795242544,"monoexonic","NAT_lncRNA","HC"
"Chr5",6313386,6314344,"AT5G18933.1","AT5G18933",0,"+",6314344,6314344,0,4,"61,61,36,73,","0,249,740,885,",231,0.953736064717612,"multiexonic","lincRNA","HC"
"Chr5",6324292,6324905,"AT5G02935.1","AT5G02935",0,"-",6324905,6324905,0,1,"613,","0,",613,0.42832924013924,"monoexonic","NAT_lncRNA","HC"
"Chr5",6324933,6325142,"AtRegRNA_35780.1","AtRegRNA_35780",0,".",6325142,6325142,0,1,"209,","0,",209,0.0885179027491541,"monoexonic","sense_exonic_lncRNA","HC"
"Chr5",6378673,6378902,"AtRegRNA_35801.1","AtRegRNA_35801",0,"-",6378902,6378902,0,1,"229,","0,",229,0.591150692243711,"monoexonic","NAT_lncRNA","HC"
"Chr5",6381795,6382517,"AtRegRNA_35799.1","AtRegRNA_35799",0,".",6382517,6382517,0,1,"722,","0,",722,0.831475900815246,"monoexonic","lincRNA","HC"
"Chr5",6390660,6391054,"AtRegRNA_35802.1","AtRegRNA_35802",0,"+",6391054,6391054,0,1,"394,","0,",394,0.3475682433475,"monoexonic","lincRNA","HC"
"Chr5",6391270,6391618,"AT5G02945.1","AT5G02945",0,"+",6391618,6391618,0,1,"348,","0,",348,0.230143724507052,"monoexonic","lincRNA","HC"
"Chr5",6393059,6393299,"AtRegRNA_35804.1","AtRegRNA_35804",0,".",6393299,6393299,0,1,"240,","0,",240,0.136607227175006,"monoexonic","lincRNA","HC"
"Chr5",6399626,6400099,"AT5G02985.1","AT5G02985",0,"-",6400099,6400099,0,1,"473,","0,",473,0.386503602299612,"monoexonic","lincRNA","HC"
"Chr5",6399697,6400136,"AT5G03005.1","AT5G03005",0,"+",6400136,6400136,0,1,"439,","0,",439,0,"monoexonic","lincRNA","HC"
"Chr5",6410736,6411073,"AT5G03015.1","AT5G03015",0,"+",6411073,6411073,0,1,"337,","0,",337,0,"monoexonic","lincRNA","HC"
"Chr5",6451303,6451617,"AtRegRNA_35838.1","AtRegRNA_35838",0,"-",6451617,6451617,0,1,"314,","0,",314,0.128487384592111,"monoexonic","lincRNA","HC"
"Chr5",6451663,6451867,"AT5G03035.1","AT5G03035",0,"-",6451867,6451867,0,1,"204,","0,",204,0.325293169624876,"monoexonic","lincRNA","HC"
"Chr5",6452204,6452754,"AT5G00410.1","AT5G00410",0,"-",6452754,6452754,0,2,"189,210,","0,340,",399,0.381704184360219,"multiexonic","lincRNA","HC"
"Chr5",6452591,6452799,"AT5G03045.1","AT5G03045",0,"-",6452799,6452799,0,1,"208,","0,",208,0.307618895729636,"monoexonic","lincRNA","HC"
"Chr5",6477375,6477637,"AtRegRNA_35826.1","AtRegRNA_35826",0,".",6477637,6477637,0,1,"262,","0,",262,0.695841070958061,"monoexonic","lincRNA","HC"
"Chr5",6484848,6485340,"AT5G03065.1","AT5G03065",0,"-",6485340,6485340,0,1,"492,","0,",492,0.357535420404233,"monoexonic","lincRNA","HC"
"Chr5",659419,659699,"AtRegRNA_33433.1","AtRegRNA_33433",0,"-",659699,659699,0,1,"280,","0,",280,0,"monoexonic","NAT_lncRNA","HC"
"Chr5",6595709,6595997,"AtRegRNA_35890.1","AtRegRNA_35890",0,"-",6595997,6595997,0,1,"288,","0,",288,0.413834374621123,"monoexonic","NAT_lncRNA","HC"
"Chr5",660230,660444,"AtRegRNA_33434.2","AtRegRNA_33434",0,"-",660444,660444,0,1,"214,","0,",214,0.459271534679373,"monoexonic","lincRNA","HC"
"Chr5",6622382,6622728,"AT5G00415.1","AT5G00415",0,"+",6622728,6622728,0,1,"346,","0,",346,0,"monoexonic","lincRNA","HC"
