"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConfidenceLevel","ConservationType"
"Chr5",23577475,23577716,"AT5G08830.1","AT5G08830",0,"-",23577716,23577716,0,1,"241,","0,",241,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",2365689,2366191,"AT5G01405.1","AT5G01405",0,"+",2366191,2366191,0,1,"502,","0,",502,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",23663074,23663561,"AT5G08835.1","AT5G08835",0,"-",23663561,23663561,0,1,"487,","0,",487,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",23673057,23673482,"AT5G08840.1","AT5G08840",0,"+",23673482,23673482,0,2,"80,122,","0,303,",202,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",23683084,23683567,"AT5G08855.1","AT5G08855",0,"+",23683567,23683567,0,1,"483,","0,",483,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",23694216,23694466,"AT5G08870.1","AT5G08870",0,"-",23694466,23694466,0,1,"250,","0,",250,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",23809013,23809560,"AT5G08885.1","AT5G08885",0,"+",23809560,23809560,0,1,"547,","0,",547,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",23823277,23823512,"AT5G08890.1","AT5G08890",0,"+",23823512,23823512,0,1,"235,","0,",235,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",23856893,23857292,"AT5G00670.1","AT5G00670",0,"+",23857292,23857292,0,2,"125,171,","0,228,",296,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",23901043,23901411,"AT5G08895.1","AT5G08895",0,"+",23901411,23901411,0,1,"368,","0,",368,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",23909934,23910199,"AT5G08900.1","AT5G08900",0,"+",23910199,23910199,0,1,"265,","0,",265,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",23910764,23910999,"AT5G08905.1","AT5G08905",0,"-",23910999,23910999,0,1,"235,","0,",235,"monoexonic","sense_exonic_lncRNA","LC","NA"
"Chr5",23938205,23938484,"AT5G08910.1","AT5G08910",0,"-",23938484,23938484,0,1,"279,","0,",279,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",23944841,23945049,"AT5G08915.1","AT5G08915",0,"+",23945049,23945049,0,1,"208,","0,",208,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",24086513,24086797,"AT5G08930.1","AT5G08930",0,"-",24086797,24086797,0,1,"284,","0,",284,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",24170326,24171684,"AT5G00685.2","AT5G00685",0,"-",24171684,24171684,0,4,"21,117,117,67,","0,776,1085,1291,",322,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",24185305,24185574,"AT5G08950.1","AT5G08950",0,"+",24185574,24185574,0,1,"269,","0,",269,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",24247621,24247956,"AT5G60215.1","AT5G60215",0,"+",24247956,24247956,0,3,"25,164,12,","0,55,323,",201,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",24347780,24347990,"AT5G08955.1","AT5G08955",0,"-",24347990,24347990,0,1,"210,","0,",210,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",24369824,24370111,"AT5G08960.1","AT5G08960",0,"+",24370111,24370111,0,1,"287,","0,",287,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",24379771,24380251,"AT5G08965.1","AT5G08965",0,"+",24380251,24380251,0,1,"480,","0,",480,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",24482214,24482821,"AT5G08975.1","AT5G08975",0,"-",24482821,24482821,0,1,"607,","0,",607,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",24541980,24542224,"AT5G08985.1","AT5G08985",0,"+",24542224,24542224,0,1,"244,","0,",244,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr5",24624932,24625189,"AT5G08990.1","AT5G08990",0,"-",24625189,24625189,0,1,"257,","0,",257,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",24747855,24748067,"AT5G09015.1","AT5G09015",0,"-",24748067,24748067,0,1,"212,","0,",212,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",24800999,24801346,"AT5G09025.1","AT5G09025",0,"-",24801346,24801346,0,1,"347,","0,",347,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",24909439,24909720,"AT5G09045.1","AT5G09045",0,"-",24909720,24909720,0,1,"281,","0,",281,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",24993775,24994011,"AT5G09050.1","AT5G09050",0,"-",24994011,24994011,0,1,"236,","0,",236,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25014942,25015158,"AT5G00695.1","AT5G00695",0,"-",25015158,25015158,0,1,"216,","0,",216,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25035667,25036126,"AT5G09055.1","AT5G09055",0,"-",25036126,25036126,0,1,"459,","0,",459,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25046173,25046741,"AT5G09060.1","AT5G09060",0,"+",25046741,25046741,0,1,"568,","0,",568,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25066295,25066564,"AT5G09070.1","AT5G09070",0,"-",25066564,25066564,0,1,"269,","0,",269,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",25113964,25114210,"AT5G62573.1","AT5G62573",0,"-",25114210,25114210,0,2,"90,141,","0,105,",231,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",25158095,25158546,"AT5G09085.1","AT5G09085",0,"-",25158546,25158546,0,1,"451,","0,",451,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25266182,25266460,"AT5G09095.1","AT5G09095",0,"+",25266460,25266460,0,1,"278,","0,",278,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25273908,25274156,"AT5G09100.1","AT5G09100",0,"-",25274156,25274156,0,1,"248,","0,",248,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25274428,25274946,"AT5G09105.1","AT5G09105",0,"+",25274946,25274946,0,1,"518,","0,",518,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25274465,25274705,"AT5G09110.1","AT5G09110",0,"-",25274705,25274705,0,1,"240,","0,",240,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25290912,25291912,"AT5G09125.1","AT5G09125",0,"-",25291912,25291912,0,2,"401,213,","0,787,",614,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25293450,25293694,"AT5G09135.1","AT5G09135",0,"-",25293694,25293694,0,1,"244,","0,",244,"monoexonic","intronic_lncRNA","HC","NA"
"Chr5",25303490,25303728,"AT5G09145.1","AT5G09145",0,"+",25303728,25303728,0,1,"238,","0,",238,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25420554,25420756,"AT5G09160.1","AT5G09160",0,"+",25420756,25420756,0,1,"202,","0,",202,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",25422275,25422517,"AT5G09165.1","AT5G09165",0,"+",25422517,25422517,0,1,"242,","0,",242,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",25535908,25536475,"AT5G00700.1","AT5G00700",0,"-",25536475,25536475,0,2,"235,128,","0,439,",363,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",2555421,2555723,"AT5G01455.1","AT5G01455",0,"+",2555723,2555723,0,1,"302,","0,",302,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",2555552,2555911,"AT5G01465.1","AT5G01465",0,"-",2555911,2555911,0,1,"359,","0,",359,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",25670434,25670699,"AT5G09185.1","AT5G09185",0,"+",25670699,25670699,0,1,"265,","0,",265,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",25694426,25694708,"AT5G00705.1","AT5G00705",0,"-",25694708,25694708,0,1,"282,","0,",282,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25771559,25771845,"AT5G09190.1","AT5G09190",0,"-",25771845,25771845,0,1,"286,","0,",286,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25786691,25787325,"AT5G09195.1","AT5G09195",0,"-",25787325,25787325,0,1,"634,","0,",634,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",25794375,25794789,"AT5G09200.1","AT5G09200",0,"-",25794789,25794789,0,1,"414,","0,",414,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25794444,25794743,"AT5G09205.1","AT5G09205",0,"+",25794743,25794743,0,1,"299,","0,",299,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25858100,25858537,"AT5G09235.1","AT5G09235",0,"+",25858537,25858537,0,1,"437,","0,",437,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",25866997,25867205,"AT5G09245.1","AT5G09245",0,"+",25867205,25867205,0,1,"208,","0,",208,"monoexonic","NAT_lncRNA","LC","NA"
"Chr5",25890518,25890874,"AT5G09255.1","AT5G09255",0,"-",25890874,25890874,0,2,"110,121,","0,235,",231,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",25906523,25907000,"AT5G09265.1","AT5G09265",0,"+",25907000,25907000,0,2,"147,79,","0,398,",226,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",25923636,25924158,"AT5G00710.1","AT5G00710",0,"+",25924158,25924158,0,1,"522,","0,",522,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",25944365,25944625,"AT5G09285.1","AT5G09285",0,"+",25944625,25944625,0,1,"260,","0,",260,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",25980055,25981153,"AT5G09295.1","AT5G09295",0,"+",25981153,25981153,0,2,"347,85,","0,1013,",432,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26052199,26052717,"AT5G65207.1","AT5G65207",0,"-",26052717,26052717,0,1,"518,","0,",518,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",26053592,26053825,"AT5G09305.1","AT5G09305",0,"+",26053825,26053825,0,1,"233,","0,",233,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26066899,26067107,"AT5G09325.1","AT5G09325",0,"-",26067107,26067107,0,1,"208,","0,",208,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26111728,26112048,"AT5G09335.1","AT5G09335",0,"-",26112048,26112048,0,1,"320,","0,",320,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26138389,26138814,"AT5G09365.1","AT5G09365",0,"-",26138814,26138814,0,1,"425,","0,",425,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26138499,26138878,"AT5G09375.1","AT5G09375",0,"+",26138878,26138878,0,1,"379,","0,",379,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26176127,26176380,"AT5G09385.1","AT5G09385",0,"-",26176380,26176380,0,1,"253,","0,",253,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",2619585,2619791,"AT5G01485.1","AT5G01485",0,"+",2619791,2619791,0,1,"206,","0,",206,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",26207141,26207708,"AT5G65575.3","AT5G65575",0,"-",26207708,26207708,0,2,"21,448,","0,119,",469,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",26228436,26229574,"AT5G09405.1","AT5G09405",0,"+",26229574,26229574,0,1,"1138,","0,",1138,"monoexonic","NAT_lncRNA","LC","NA"
"Chr5",26247074,26247314,"AT5G09415.1","AT5G09415",0,"-",26247314,26247314,0,1,"240,","0,",240,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26253239,26253451,"AT5G09425.1","AT5G09425",0,"-",26253451,26253451,0,1,"212,","0,",212,"monoexonic","NAT_lncRNA","LC","NA"
"Chr5",26277619,26278307,"AT5G09435.1","AT5G09435",0,"+",26278307,26278307,0,1,"688,","0,",688,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26285455,26285697,"AT5G09455.1","AT5G09455",0,"-",26285697,26285697,0,1,"242,","0,",242,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26288521,26289261,"AT5G09465.1","AT5G09465",0,"+",26289261,26289261,0,2,"396,138,","0,602,",534,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26289002,26289803,"AT5G00720.1","AT5G00720",0,"+",26289803,26289803,0,2,"237,288,","0,513,",525,"multiexonic","lincRNA","HC","Species-specific"
"Chr5",26290990,26291232,"AT5G09475.1","AT5G09475",0,"+",26291232,26291232,0,1,"242,","0,",242,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26349716,26350027,"AT5G09505.1","AT5G09505",0,"-",26350027,26350027,0,1,"311,","0,",311,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26390993,26391483,"AT5G09545.1","AT5G09545",0,"+",26391483,26391483,0,1,"490,","0,",490,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26391350,26391594,"AT5G09555.1","AT5G09555",0,"-",26391594,26391594,0,1,"244,","0,",244,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26416131,26416339,"AT5G09565.1","AT5G09565",0,"-",26416339,26416339,0,1,"208,","0,",208,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",2649852,2650106,"AT5G01535.1","AT5G01535",0,"+",2650106,2650106,0,1,"254,","0,",254,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26499138,26499482,"AT5G00725.1","AT5G00725",0,"-",26499482,26499482,0,2,"115,118,","0,226,",233,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26502501,26503338,"AT5G66340.1","AT5G66340",0,"+",26503338,26503338,0,3,"24,134,297,","0,263,540,",455,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",26581303,26581507,"AT5G09635.1","AT5G09635",0,"+",26581507,26581507,0,1,"204,","0,",204,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26583430,26583756,"AT5G66607.1","AT5G66607",0,"-",26583756,26583756,0,1,"326,","0,",326,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",26604890,26605132,"AT5G09665.1","AT5G09665",0,"+",26605132,26605132,0,1,"242,","0,",242,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26640280,26640526,"AT5G09685.1","AT5G09685",0,"+",26640526,26640526,0,1,"246,","0,",246,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",2664955,2665375,"AT5G01545.1","AT5G01545",0,"+",2665375,2665375,0,1,"420,","0,",420,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26659552,26660007,"AT5G09705.1","AT5G09705",0,"-",26660007,26660007,0,1,"455,","0,",455,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",266639,266874,"AT5G00785.1","AT5G00785",0,"+",266874,266874,0,1,"235,","0,",235,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26710846,26711229,"AT5G09785.1","AT5G09785",0,"-",26711229,26711229,0,1,"383,","0,",383,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26739882,26740233,"AT5G09815.1","AT5G09815",0,"+",26740233,26740233,0,1,"351,","0,",351,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26743278,26744019,"AT5G66985.1","AT5G66985",0,"+",26744019,26744019,0,1,"741,","0,",741,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26854258,26854516,"AT5G09855.1","AT5G09855",0,"-",26854516,26854516,0,1,"258,","0,",258,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26876552,26876855,"AT5G09875.1","AT5G09875",0,"+",26876855,26876855,0,1,"303,","0,",303,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26906674,26906943,"AT5G09915.1","AT5G09915",0,"+",26906943,26906943,0,1,"269,","0,",269,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26945758,26946038,"AT5G09925.1","AT5G09925",0,"+",26946038,26946038,0,1,"280,","0,",280,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",26971388,26971689,"AT5G09955.1","AT5G09955",0,"+",26971689,26971689,0,1,"301,","0,",301,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",26972176,26972644,"AT5G09965.1","AT5G09965",0,"-",26972644,26972644,0,1,"468,","0,",468,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",2765915,2766161,"AT5G01555.1","AT5G01555",0,"+",2766161,2766161,0,1,"246,","0,",246,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",2841111,2841391,"AT5G01585.1","AT5G01585",0,"+",2841391,2841391,0,1,"280,","0,",280,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",2862005,2862210,"AT5G01605.1","AT5G01605",0,"-",2862210,2862210,0,1,"205,","0,",205,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",2871405,2871630,"AT5G01615.1","AT5G01615",0,"-",2871630,2871630,0,1,"225,","0,",225,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",288328,288574,"AT5G00790.1","AT5G00790",0,"-",288574,288574,0,1,"246,","0,",246,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",30096,30877,"AT5G00325.1","AT5G00325",0,"-",30877,30877,0,2,"306,118,","0,663,",424,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3118938,3120041,"AT5G09976.1","AT5G09976",0,"+",3120041,3120041,0,2,"315,609,","0,494,",924,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3164475,3164873,"AT5G01655.1","AT5G01655",0,"+",3164873,3164873,0,1,"398,","0,",398,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3169298,3169629,"AT5G01665.1","AT5G01665",0,"+",3169629,3169629,0,1,"331,","0,",331,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3173370,3173996,"AT5G01675.1","AT5G01675",0,"+",3173996,3173996,0,2,"140,277,","0,349,",417,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",3173371,3173997,"AT5G01675.2","AT5G01675",0,"+",3173997,3173997,0,1,"626,","0,",626,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",318152,318475,"AT5G00800.1","AT5G00800",0,"+",318475,318475,0,2,"101,146,","0,177,",247,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",318152,318406,"AT5G00795.1","AT5G00795",0,"-",318406,318406,0,1,"254,","0,",254,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr5",3225305,3225724,"AT5G01685.1","AT5G01685",0,"-",3225724,3225724,0,1,"419,","0,",419,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3226320,3232535,"AT5G10278.2","AT5G10278",0,"+",3232535,3232535,0,7,"205,111,104,90,98,229,233,","0,1188,2443,3259,3637,4765,5982,",1070,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3226837,3232723,"AT5G10278.1","AT5G10278",0,"+",3232723,3232723,0,7,"1583,104,90,98,229,173,162,","0,1926,2742,3120,4248,5465,5724,",2439,"multiexonic","sense_exonic_lncRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3227173,3227631,"AT5G01695.1","AT5G01695",0,"+",3227631,3227631,0,1,"458,","0,",458,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3247095,3247657,"AT5G01705.1","AT5G01705",0,"-",3247657,3247657,0,2,"453,83,","0,479,",536,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3247095,3247657,"AT5G01725.1","AT5G01725",0,"+",3247657,3247657,0,1,"562,","0,",562,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3251883,3252103,"AT5G10336.1","AT5G10336",0,"-",3252103,3252103,0,1,"220,","0,",220,"monoexonic","lincRNA","HC","Species-specific"
"Chr5",328204,328477,"AT5G00805.1","AT5G00805",0,"+",328477,328477,0,1,"273,","0,",273,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3335396,3335944,"AT5G00360.1","AT5G00360",0,"-",3335944,3335944,0,1,"548,","0,",548,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3343189,3343998,"AT5G01775.1","AT5G01775",0,"+",3343998,3343998,0,2,"441,214,","0,595,",655,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3349133,3349468,"AT5G10590.1","AT5G10590",0,"-",3349468,3349468,0,2,"150,93,","0,242,",243,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",345261,345614,"AT5G00810.1","AT5G00810",0,"+",345614,345614,0,1,"353,","0,",353,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",3455429,3457557,"AT5G10946.1","AT5G10946",0,"-",3457557,3457557,0,2,"827,434,","0,1694,",1261,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",3564582,3564925,"AT5G01855.1","AT5G01855",0,"-",3564925,3564925,0,1,"343,","0,",343,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",3574665,3574970,"AT5G01865.1","AT5G01865",0,"-",3574970,3574970,0,1,"305,","0,",305,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",3600642,3601206,"AT5G00370.2","AT5G00370",0,"-",3601206,3601206,0,2,"194,174,","0,390,",368,"multiexonic","lincRNA","HC","OnlySynteny"
"Chr5",3641585,3641908,"AT5G01875.1","AT5G01875",0,"-",3641908,3641908,0,1,"323,","0,",323,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3647958,3648168,"AT5G11425.1","AT5G11425",0,"-",3648168,3648168,0,1,"210,","0,",210,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",3784978,3785757,"AT5G00375.2","AT5G00375",0,"-",3785757,3785757,0,1,"779,","0,",779,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3784988,3785655,"AT5G00375.1","AT5G00375",0,"-",3785655,3785655,0,2,"268,312,","0,355,",580,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3939813,3940157,"AT5G00380.1","AT5G00380",0,"-",3940157,3940157,0,2,"178,22,","0,322,",200,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",3991912,3992397,"AT5G00385.1","AT5G00385",0,"+",3992397,3992397,0,2,"56,349,","0,136,",405,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4011614,4011841,"AT5G01945.1","AT5G01945",0,"+",4011841,4011841,0,1,"227,","0,",227,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",411980,412919,"AT5G02090.1","AT5G02090",0,"-",412919,412919,0,1,"939,","0,",939,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4171914,4172122,"AT5G01955.1","AT5G01955",0,"+",4172122,4172122,0,1,"208,","0,",208,"monoexonic","NAT_lncRNA","LC","NA"
"Chr5",4190249,4190488,"AT5G01965.1","AT5G01965",0,"-",4190488,4190488,0,1,"239,","0,",239,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4195767,4196561,"AT5G00390.1","AT5G00390",0,"-",4196561,4196561,0,2,"262,24,","0,770,",286,"multiexonic","NAT_lncRNA","HC","NA"
"Chr5",4198751,4199513,"AT5G13181.1","AT5G13181",0,"-",4199513,4199513,0,2,"254,93,","0,669,",347,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4198809,4199418,"AT5G13181.2","AT5G13181",0,"-",4199418,4199418,0,2,"196,32,","0,577,",228,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4200092,4200305,"AT5G01975.1","AT5G01975",0,"+",4200305,4200305,0,1,"213,","0,",213,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4201624,4201856,"AT5G01985.1","AT5G01985",0,"-",4201856,4201856,0,1,"232,","0,",232,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4202199,4202509,"AT5G01995.1","AT5G01995",0,"-",4202509,4202509,0,1,"310,","0,",310,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4202661,4202928,"AT5G02015.1","AT5G02015",0,"+",4202928,4202928,0,1,"267,","0,",267,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4218550,4218856,"AT5G02045.1","AT5G02045",0,"-",4218856,4218856,0,1,"306,","0,",306,"monoexonic","NAT_lncRNA","LC","NA"
"Chr5",4221881,4222321,"AT5G02055.1","AT5G02055",0,"-",4222321,4222321,0,1,"440,","0,",440,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4241002,4241471,"AT5G02075.1","AT5G02075",0,"-",4241471,4241471,0,1,"469,","0,",469,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",424425,424704,"AT5G00820.1","AT5G00820",0,"+",424704,424704,0,1,"279,","0,",279,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",4265634,4265909,"AT5G02085.1","AT5G02085",0,"-",4265909,4265909,0,1,"275,","0,",275,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",440986,441189,"AT5G00825.1","AT5G00825",0,"+",441189,441189,0,1,"203,","0,",203,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4470452,4470828,"AT5G02105.1","AT5G02105",0,"+",4470828,4470828,0,1,"376,","0,",376,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",4540485,4540695,"AT5G02145.1","AT5G02145",0,"-",4540695,4540695,0,1,"210,","0,",210,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4589861,4590299,"AT5G02175.1","AT5G02175",0,"+",4590299,4590299,0,1,"438,","0,",438,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4590780,4591189,"AT5G02185.1","AT5G02185",0,"+",4591189,4591189,0,2,"182,114,","0,295,",296,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4604788,4605007,"AT5G14275.1","AT5G14275",0,"-",4605007,4605007,0,1,"219,","0,",219,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",4611749,4612095,"AT5G02205.1","AT5G02205",0,"-",4612095,4612095,0,1,"346,","0,",346,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr5",4623057,4623308,"AT5G02215.1","AT5G02215",0,"+",4623308,4623308,0,1,"251,","0,",251,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr5",4656155,4656362,"AT5G02225.1","AT5G02225",0,"+",4656362,4656362,0,1,"207,","0,",207,"monoexonic","NAT_lncRNA","HC","NA"
"Chr5",4723016,4723253,"AT5G02265.1","AT5G02265",0,"+",4723253,4723253,0,1,"237,","0,",237,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
